ID;Status;Type;Lenght;Managed by;Municipality;Google Maps;Geographical coordinates;Geo Shape
713;active;Voirie;2.0;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.81060583901241%2C4.427996498421329;50.81060583901241, 4.427996498421329;"{""coordinates"": [4.427996498421329, 50.81060583901241], ""type"": ""Point""}"
720;active;Voirie;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.81520207905032%2C4.339654385522465;50.81520207905032, 4.339654385522465;"{""coordinates"": [4.339654385522465, 50.81520207905032], ""type"": ""Point""}"
725;active;Voirie;2.0;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.84731729886687%2C4.435387584700862;50.84731729886687, 4.435387584700862;"{""coordinates"": [4.435387584700862, 50.84731729886687], ""type"": ""Point""}"
726;active;Trottoir;1.8;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.85676799904057%2C4.43239258673576;50.85676799904057, 4.43239258673576;"{""coordinates"": [4.43239258673576, 50.85676799904057], ""type"": ""Point""}"
733;active;Voirie;1.8;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.84491750090027%2C4.404378887153577;50.84491750090027, 4.404378887153577;"{""coordinates"": [4.404378887153577, 50.84491750090027], ""type"": ""Point""}"
738;active;Voirie;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.82100142323996%2C4.321235934331939;50.82100142323996, 4.321235934331939;"{""coordinates"": [4.321235934331939, 50.82100142323996], ""type"": ""Point""}"
740;active;Voirie;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.82081498698853%2C4.32144891900079;50.82081498698853, 4.32144891900079;"{""coordinates"": [4.32144891900079, 50.82081498698853], ""type"": ""Point""}"
743;active;Voirie;1.8;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.86785206278506%2C4.3334457943833815;50.86785206278506, 4.3334457943833815;"{""coordinates"": [4.333445794383382, 50.86785206278506], ""type"": ""Point""}"
745;active;Voirie;1.8;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.828374715989554%2C4.29893758871303;50.828374715989554, 4.29893758871303;"{""coordinates"": [4.29893758871303, 50.828374715989554], ""type"": ""Point""}"
753;active;Voirie;1.8;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.82877677915865%2C4.281743037436617;50.82877677915865, 4.281743037436617;"{""coordinates"": [4.281743037436617, 50.82877677915865], ""type"": ""Point""}"
765;active;Trottoir;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.840408963120055%2C4.3136655617426785;50.840408963120055, 4.3136655617426785;"{""coordinates"": [4.313665561742678, 50.840408963120055], ""type"": ""Point""}"
768;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.81503861762094%2C4.266367332673097;50.81503861762094, 4.266367332673097;"{""coordinates"": [4.266367332673097, 50.81503861762094], ""type"": ""Point""}"
769;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.815303533685224%2C4.266129099473637;50.815303533685224, 4.266129099473637;"{""coordinates"": [4.266129099473637, 50.815303533685224], ""type"": ""Point""}"
772;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.843826098297505%2C4.319788970365467;50.843826098297505, 4.319788970365467;"{""coordinates"": [4.319788970365467, 50.843826098297505], ""type"": ""Point""}"
774;active;Trottoir;1.8;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83400363453409%2C4.350030729249081;50.83400363453409, 4.350030729249081;"{""coordinates"": [4.350030729249081, 50.83400363453409], ""type"": ""Point""}"
775;active;Voirie;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83489155357599%2C4.352237177855358;50.83489155357599, 4.352237177855358;"{""coordinates"": [4.352237177855358, 50.83489155357599], ""type"": ""Point""}"
780;active;Trottoir;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84572806553847%2C4.368968433320649;50.84572806553847, 4.368968433320649;"{""coordinates"": [4.368968433320649, 50.84572806553847], ""type"": ""Point""}"
788;active;Voirie;1.8;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.85011159739966%2C4.375159319047576;50.85011159739966, 4.375159319047576;"{""coordinates"": [4.375159319047576, 50.85011159739966], ""type"": ""Point""}"
789;active;Voirie;1.8;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.851103192023395%2C4.377948171233132;50.851103192023395, 4.377948171233132;"{""coordinates"": [4.377948171233132, 50.851103192023395], ""type"": ""Point""}"
798;active;Trottoir;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.78068476832897%2C4.325844376397733;50.78068476832897, 4.325844376397733;"{""coordinates"": [4.325844376397733, 50.78068476832897], ""type"": ""Point""}"
801;active;Trottoir;2.0;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.809891987981004%2C4.33748822218244;50.809891987981004, 4.33748822218244;"{""coordinates"": [4.33748822218244, 50.809891987981004], ""type"": ""Point""}"
807;active;Voirie;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.79290238843901%2C4.333359678195928;50.79290238843901, 4.333359678195928;"{""coordinates"": [4.333359678195928, 50.79290238843901], ""type"": ""Point""}"
814;active;Voirie;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.79742800465493%2C4.395095298212811;50.79742800465493, 4.395095298212811;"{""coordinates"": [4.395095298212811, 50.79742800465493], ""type"": ""Point""}"
816;active;Voirie;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.812950880518564%2C4.378608603640681;50.812950880518564, 4.378608603640681;"{""coordinates"": [4.378608603640681, 50.812950880518564], ""type"": ""Point""}"
821;active;Voirie;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.80268116211831%2C4.388286120171853;50.80268116211831, 4.388286120171853;"{""coordinates"": [4.388286120171853, 50.80268116211831], ""type"": ""Point""}"
830;active;Voirie;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.89744780557875%2C4.348105411153741;50.89744780557875, 4.348105411153741;"{""coordinates"": [4.348105411153741, 50.89744780557875], ""type"": ""Point""}"
842;active;Voirie;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.799976870785336%2C4.374949298428519;50.799976870785336, 4.374949298428519;"{""coordinates"": [4.374949298428519, 50.799976870785336], ""type"": ""Point""}"
851;active;Voirie;1.8;Régional;Saint-Gilles Sint-Gillis;https://www.google.com/maps/search/?api=1&query=50.82356247646897%2C4.34309389559842;50.82356247646897, 4.34309389559842;"{""coordinates"": [4.34309389559842, 50.82356247646897], ""type"": ""Point""}"
853;active;Voirie;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.82917332085681%2C4.362328909304745;50.82917332085681, 4.362328909304745;"{""coordinates"": [4.362328909304745, 50.82917332085681], ""type"": ""Point""}"
854;active;Trottoir;1.8;Régional;Saint-Gilles Sint-Gillis;https://www.google.com/maps/search/?api=1&query=50.828320757096485%2C4.334099686223444;50.828320757096485, 4.334099686223444;"{""coordinates"": [4.334099686223444, 50.828320757096485], ""type"": ""Point""}"
859;active;Voirie;1.9;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.828134243574645%2C4.360090557164218;50.828134243574645, 4.360090557164218;"{""coordinates"": [4.360090557164218, 50.828134243574645], ""type"": ""Point""}"
865;active;Voirie;1.8;Régional;Saint-Gilles Sint-Gillis;https://www.google.com/maps/search/?api=1&query=50.837749117547865%2C4.336169857171386;50.837749117547865, 4.336169857171386;"{""coordinates"": [4.336169857171386, 50.837749117547865], ""type"": ""Point""}"
866;active;Voirie;1.8;Régional;Saint-Gilles Sint-Gillis;https://www.google.com/maps/search/?api=1&query=50.82089970325831%2C4.352407163415853;50.82089970325831, 4.352407163415853;"{""coordinates"": [4.352407163415853, 50.82089970325831], ""type"": ""Point""}"
868;active;Voirie;2.0;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.8607740877934%2C4.3170131751866805;50.8607740877934, 4.3170131751866805;"{""coordinates"": [4.31701317518668, 50.8607740877934], ""type"": ""Point""}"
869;active;Voirie;2.0;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.864630572903586%2C4.31189747336595;50.864630572903586, 4.31189747336595;"{""coordinates"": [4.31189747336595, 50.864630572903586], ""type"": ""Point""}"
872;active;Voirie;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.81232799204123%2C4.347203589892338;50.81232799204123, 4.347203589892338;"{""coordinates"": [4.347203589892338, 50.81232799204123], ""type"": ""Point""}"
875;active;Voirie;2.0;Régional;Saint-Gilles Sint-Gillis;https://www.google.com/maps/search/?api=1&query=50.823429060571755%2C4.351682949349755;50.823429060571755, 4.351682949349755;"{""coordinates"": [4.351682949349755, 50.823429060571755], ""type"": ""Point""}"
878;active;Trottoir;2.0;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.86181759443354%2C4.3158508878790105;50.86181759443354, 4.3158508878790105;"{""coordinates"": [4.315850887879011, 50.86181759443354], ""type"": ""Point""}"
884;active;Voirie;2.0;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.81144279194634%2C4.364336701951721;50.81144279194634, 4.364336701951721;"{""coordinates"": [4.364336701951721, 50.81144279194634], ""type"": ""Point""}"
885;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.844613002523374%2C4.338234269996575;50.844613002523374, 4.338234269996575;"{""coordinates"": [4.338234269996575, 50.844613002523374], ""type"": ""Point""}"
891;active;Voirie;2.0;Régional;Saint-Gilles Sint-Gillis;https://www.google.com/maps/search/?api=1&query=50.831241538606335%2C4.356478796282603;50.831241538606335, 4.356478796282603;"{""coordinates"": [4.356478796282603, 50.831241538606335], ""type"": ""Point""}"
892;active;Voirie;2.0;Régional;Saint-Gilles Sint-Gillis;https://www.google.com/maps/search/?api=1&query=50.829046988288006%2C4.3556450104454285;50.829046988288006, 4.3556450104454285;"{""coordinates"": [4.355645010445429, 50.829046988288006], ""type"": ""Point""}"
896;active;Voirie;2.0;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.828399014822445%2C4.371973804865693;50.828399014822445, 4.371973804865693;"{""coordinates"": [4.371973804865693, 50.828399014822445], ""type"": ""Point""}"
897;active;Voirie;1.8;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.85306156076382%2C4.391623595590142;50.85306156076382, 4.391623595590142;"{""coordinates"": [4.391623595590142, 50.85306156076382], ""type"": ""Point""}"
903;active;Voirie;1.8;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83365862822868%2C4.328671778851839;50.83365862822868, 4.328671778851839;"{""coordinates"": [4.328671778851839, 50.83365862822868], ""type"": ""Point""}"
905;active;Voirie;1.8;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.83823200950869%2C4.368375868808547;50.83823200950869, 4.368375868808547;"{""coordinates"": [4.368375868808547, 50.83823200950869], ""type"": ""Point""}"
910;active;Trottoir;2.0;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.82228256314482%2C4.389557058126468;50.82228256314482, 4.389557058126468;"{""coordinates"": [4.389557058126468, 50.82228256314482], ""type"": ""Point""}"
913;active;Trottoir;1.8;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.822616797955575%2C4.391068824709791;50.822616797955575, 4.391068824709791;"{""coordinates"": [4.391068824709791, 50.822616797955575], ""type"": ""Point""}"
915;active;Voirie;2.0;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.818070224762906%2C4.395551756881781;50.818070224762906, 4.395551756881781;"{""coordinates"": [4.395551756881781, 50.818070224762906], ""type"": ""Point""}"
916;active;Trottoir;2.0;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.845789892749806%2C4.286631397110816;50.845789892749806, 4.286631397110816;"{""coordinates"": [4.286631397110816, 50.845789892749806], ""type"": ""Point""}"
921;active;Voirie;1.8;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84161685091519%2C4.372164132615031;50.84161685091519, 4.372164132615031;"{""coordinates"": [4.372164132615031, 50.84161685091519], ""type"": ""Point""}"
924;active;Voirie;2.0;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.83966811019552%2C4.382435833815882;50.83966811019552, 4.382435833815882;"{""coordinates"": [4.382435833815882, 50.83966811019552], ""type"": ""Point""}"
925;active;Voirie;2.0;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.839909395546165%2C4.382711170204483;50.839909395546165, 4.382711170204483;"{""coordinates"": [4.382711170204483, 50.839909395546165], ""type"": ""Point""}"
927;active;Voirie;2.0;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.856919230051446%2C4.39807705554902;50.856919230051446, 4.39807705554902;"{""coordinates"": [4.39807705554902, 50.856919230051446], ""type"": ""Point""}"
929;active;Voirie;2.0;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.8595397235066%2C4.395250486918725;50.8595397235066, 4.395250486918725;"{""coordinates"": [4.395250486918725, 50.8595397235066], ""type"": ""Point""}"
930;active;Voirie;2.0;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.860536813019266%2C4.39352437634653;50.860536813019266, 4.39352437634653;"{""coordinates"": [4.39352437634653, 50.860536813019266], ""type"": ""Point""}"
931;active;Voirie;2.0;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.86088669259217%2C4.391755822929783;50.86088669259217, 4.391755822929783;"{""coordinates"": [4.391755822929783, 50.86088669259217], ""type"": ""Point""}"
936;active;Voirie;2.0;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87044083112902%2C4.383571637584101;50.87044083112902, 4.383571637584101;"{""coordinates"": [4.383571637584101, 50.87044083112902], ""type"": ""Point""}"
940;active;Voirie;2.0;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87460772243148%2C4.3754340125790305;50.87460772243148, 4.3754340125790305;"{""coordinates"": [4.375434012579031, 50.87460772243148], ""type"": ""Point""}"
941;active;Voirie;2.0;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.83856370697286%2C4.400658937261866;50.83856370697286, 4.400658937261866;"{""coordinates"": [4.400658937261866, 50.83856370697286], ""type"": ""Point""}"
942;active;Voirie;2.0;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.839933557060995%2C4.397697353570802;50.839933557060995, 4.397697353570802;"{""coordinates"": [4.397697353570802, 50.839933557060995], ""type"": ""Point""}"
947;active;Trottoir;2.0;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.82998428326315%2C4.39019939086457;50.82998428326315, 4.39019939086457;"{""coordinates"": [4.39019939086457, 50.82998428326315], ""type"": ""Point""}"
949;active;Voirie;1.8;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.82866974772005%2C4.4482618098802575;50.82866974772005, 4.4482618098802575;"{""coordinates"": [4.448261809880258, 50.82866974772005], ""type"": ""Point""}"
953;active;Voirie;1.8;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.83564020767087%2C4.380135565422725;50.83564020767087, 4.380135565422725;"{""coordinates"": [4.380135565422725, 50.83564020767087], ""type"": ""Point""}"
956;active;Trottoir;2.0;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.860574273272604%2C4.358954768340826;50.860574273272604, 4.358954768340826;"{""coordinates"": [4.358954768340826, 50.860574273272604], ""type"": ""Point""}"
960;active;Voirie;1.8;Régional;Ixelles Elsene;https://www.google.com/maps/search/?api=1&query=50.816897031395634%2C4.366160276054426;50.816897031395634, 4.366160276054426;"{""coordinates"": [4.366160276054426, 50.816897031395634], ""type"": ""Point""}"
974;active;Voirie;2.0;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.86955153256729%2C4.32564687339404;50.86955153256729, 4.32564687339404;"{""coordinates"": [4.32564687339404, 50.86955153256729], ""type"": ""Point""}"
978;active;Trottoir;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.86920933912657%2C4.292232286175772;50.86920933912657, 4.292232286175772;"{""coordinates"": [4.292232286175772, 50.86920933912657], ""type"": ""Point""}"
980;active;Trottoir;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.86643530904481%2C4.303455536240274;50.86643530904481, 4.303455536240274;"{""coordinates"": [4.303455536240274, 50.86643530904481], ""type"": ""Point""}"
982;active;Voirie;1.8;Régional;Schaerbeek Schaarbeek;https://www.google.com/maps/search/?api=1&query=50.87041960926745%2C4.390962312707193;50.87041960926745, 4.390962312707193;"{""coordinates"": [4.390962312707193, 50.87041960926745], ""type"": ""Point""}"
998;active;Trottoir;1.8;Régional;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.867803753132605%2C4.335948525881209;50.867803753132605, 4.335948525881209;"{""coordinates"": [4.335948525881209, 50.867803753132605], ""type"": ""Point""}"
1014;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.833847933802495%2C4.314231358588851;50.833847933802495, 4.314231358588851;"{""coordinates"": [4.314231358588851, 50.833847933802495], ""type"": ""Point""}"
1016;active;Voirie;1.8;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83059733297656%2C4.317765539801185;50.83059733297656, 4.317765539801185;"{""coordinates"": [4.317765539801185, 50.83059733297656], ""type"": ""Point""}"
1017;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83959198876365%2C4.336222452726981;50.83959198876365, 4.336222452726981;"{""coordinates"": [4.336222452726981, 50.83959198876365], ""type"": ""Point""}"
1020;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.84177062661838%2C4.3160387043680375;50.84177062661838, 4.3160387043680375;"{""coordinates"": [4.316038704368037, 50.84177062661838], ""type"": ""Point""}"
1021;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.82833722230981%2C4.303585374024913;50.82833722230981, 4.303585374024913;"{""coordinates"": [4.303585374024913, 50.82833722230981], ""type"": ""Point""}"
1022;active;Voirie;1.8;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.82149300860252%2C4.303605275582589;50.82149300860252, 4.303605275582589;"{""coordinates"": [4.303605275582589, 50.82149300860252], ""type"": ""Point""}"
1024;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.82681440410533%2C4.300314785044668;50.82681440410533, 4.300314785044668;"{""coordinates"": [4.300314785044668, 50.82681440410533], ""type"": ""Point""}"
1025;active;Trottoir;4.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.816422867532374%2C4.290564745554591;50.816422867532374, 4.290564745554591;"{""coordinates"": [4.290564745554591, 50.816422867532374], ""type"": ""Point""}"
1027;active;Trottoir;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83243856813348%2C4.326376974735745;50.83243856813348, 4.326376974735745;"{""coordinates"": [4.326376974735745, 50.83243856813348], ""type"": ""Point""}"
1029;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.83637727018584%2C4.318066584302898;50.83637727018584, 4.318066584302898;"{""coordinates"": [4.318066584302898, 50.83637727018584], ""type"": ""Point""}"
1030;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.839128735536306%2C4.296245602882977;50.839128735536306, 4.296245602882977;"{""coordinates"": [4.296245602882977, 50.839128735536306], ""type"": ""Point""}"
1031;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.842425957745554%2C4.295920094665814;50.842425957745554, 4.295920094665814;"{""coordinates"": [4.295920094665814, 50.842425957745554], ""type"": ""Point""}"
1033;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.82558612437488%2C4.287629729207422;50.82558612437488, 4.287629729207422;"{""coordinates"": [4.287629729207422, 50.82558612437488], ""type"": ""Point""}"
1034;active;Voirie;2.0;Régional;Anderlecht;https://www.google.com/maps/search/?api=1&query=50.82530953705348%2C4.287682395160722;50.82530953705348, 4.287682395160722;"{""coordinates"": [4.287682395160722, 50.82530953705348], ""type"": ""Point""}"
1043;active;Voirie;2.0;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.82087140238859%2C4.344143233084971;50.82087140238859, 4.344143233084971;"{""coordinates"": [4.344143233084971, 50.82087140238859], ""type"": ""Point""}"
1046;active;Voirie;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.81653362305942%2C4.346807656518689;50.81653362305942, 4.346807656518689;"{""coordinates"": [4.346807656518689, 50.81653362305942], ""type"": ""Point""}"
1049;active;Trottoir;1.8;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.84220249094718%2C4.406291712398513;50.84220249094718, 4.406291712398513;"{""coordinates"": [4.406291712398513, 50.84220249094718], ""type"": ""Point""}"
1052;active;Voirie;2.0;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.86212299539305%2C4.426242787381751;50.86212299539305, 4.426242787381751;"{""coordinates"": [4.426242787381751, 50.86212299539305], ""type"": ""Point""}"
1059;active;Trottoir;1.8;Régional;Saint-Josse-ten-Noode Sint-Joost-ten-Node;https://www.google.com/maps/search/?api=1&query=50.85527152713495%2C4.358947033381963;50.85527152713495, 4.358947033381963;"{""coordinates"": [4.358947033381963, 50.85527152713495], ""type"": ""Point""}"
1061;active;Voirie;1.8;Régional;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85486457895389%2C4.359226220319674;50.85486457895389, 4.359226220319674;"{""coordinates"": [4.359226220319674, 50.85486457895389], ""type"": ""Point""}"
1063;active;Trottoir;1.8;Régional;Uccle Ukkel;https://www.google.com/maps/search/?api=1&query=50.803477810975615%2C4.345819989188002;50.803477810975615, 4.345819989188002;"{""coordinates"": [4.345819989188002, 50.803477810975615], ""type"": ""Point""}"
1065;active;Trottoir;1.8;Régional;Saint-Gilles Sint-Gillis;https://www.google.com/maps/search/?api=1&query=50.83694426912337%2C4.341298708407451;50.83694426912337, 4.341298708407451;"{""coordinates"": [4.341298708407451, 50.83694426912337], ""type"": ""Point""}"
1078;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.875039918931876%2C4.300128523944991;50.875039918931876, 4.300128523944991;"{""coordinates"": [4.300128523944991, 50.875039918931876], ""type"": ""Point""}"
1080;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.87757288057404%2C4.301507119010792;50.87757288057404, 4.301507119010792;"{""coordinates"": [4.301507119010792, 50.87757288057404], ""type"": ""Point""}"
1083;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.877912990242045%2C4.305312014197438;50.877912990242045, 4.305312014197438;"{""coordinates"": [4.305312014197438, 50.877912990242045], ""type"": ""Point""}"
1102;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.872817731895026%2C4.312574373990852;50.872817731895026, 4.312574373990852;"{""coordinates"": [4.312574373990852, 50.872817731895026], ""type"": ""Point""}"
1109;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.873280898736205%2C4.306356045444486;50.873280898736205, 4.306356045444486;"{""coordinates"": [4.306356045444486, 50.873280898736205], ""type"": ""Point""}"
1110;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.874349566308354%2C4.304296837338211;50.874349566308354, 4.304296837338211;"{""coordinates"": [4.304296837338211, 50.874349566308354], ""type"": ""Point""}"
1114;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.871188395838324%2C4.308540664899651;50.871188395838324, 4.308540664899651;"{""coordinates"": [4.308540664899651, 50.871188395838324], ""type"": ""Point""}"
1115;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.87146664177503%2C4.310959100961854;50.87146664177503, 4.310959100961854;"{""coordinates"": [4.310959100961854, 50.87146664177503], ""type"": ""Point""}"
1119;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83490690305535%2C4.343073570500214;50.83490690305535, 4.343073570500214;"{""coordinates"": [4.343073570500214, 50.83490690305535], ""type"": ""Point""}"
1123;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83508278448345%2C4.34888280421831;50.83508278448345, 4.34888280421831;"{""coordinates"": [4.34888280421831, 50.83508278448345], ""type"": ""Point""}"
1124;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.835214503464876%2C4.345798806263293;50.835214503464876, 4.345798806263293;"{""coordinates"": [4.345798806263293, 50.835214503464876], ""type"": ""Point""}"
1129;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84021353540807%2C4.344967929717171;50.84021353540807, 4.344967929717171;"{""coordinates"": [4.344967929717171, 50.84021353540807], ""type"": ""Point""}"
1132;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.837719466513875%2C4.343815836740368;50.837719466513875, 4.343815836740368;"{""coordinates"": [4.343815836740368, 50.837719466513875], ""type"": ""Point""}"
1135;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83732674895706%2C4.353402160932527;50.83732674895706, 4.353402160932527;"{""coordinates"": [4.353402160932527, 50.83732674895706], ""type"": ""Point""}"
1136;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83773388522796%2C4.350942813247864;50.83773388522796, 4.350942813247864;"{""coordinates"": [4.350942813247864, 50.83773388522796], ""type"": ""Point""}"
1137;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83812738933115%2C4.352673097170866;50.83812738933115, 4.352673097170866;"{""coordinates"": [4.352673097170866, 50.83812738933115], ""type"": ""Point""}"
